task_name, instance, acc, dma_in, dma_out
conv2d_1, 0, 864, 6118, 15312
conv2d_1, 1, 864, 5500, 15238
conv2d_1, 2, 864, 6716, 14675
conv2d_1, 3, 864, 6872, 15178
conv2d_1, 4, 567, 4579, 9796
conv2d_1, 5, 864, 6554, 14693
conv2d_1, 6, 864, 6118, 14833
conv2d_1, 7, 864, 6643, 13762
conv2d_1, 8, 864, 6669, 16218
conv2d_1, 9, 567, 3918, 11920
conv2d_1, 10, 864, 7382, 16183
conv2d_1, 11, 864, 8010, 16539
conv2d_1, 12, 864, 7327, 14883
conv2d_1, 13, 864, 7483, 15312
conv2d_1, 14, 567, 4773, 10918
conv2d_1, 15, 864, 6552, 16121
conv2d_1, 16, 864, 6234, 15479
conv2d_1, 17, 864, 7153, 14390
conv2d_1, 18, 864, 6959, 16326
conv2d_1, 19, 567, 4080, 11128
conv2d_1, 20, 864, 7658, 16575
conv2d_1, 21, 864, 6986, 18383
conv2d_1, 22, 864, 8049, 16028
conv2d_1, 23, 864, 9205, 16174
conv2d_1, 24, 567, 5576, 11291
conv2d_1, 25, 864, 7696, 16052
conv2d_1, 26, 864, 7293, 16216
conv2d_1, 27, 864, 8090, 15063
conv2d_1, 28, 864, 7850, 15298
conv2d_1, 29, 567, 5445, 10732
conv2d_1, 30, 864, 7190, 15055
conv2d_1, 31, 864, 6824, 15270
conv2d_1, 32, 864, 6911, 14215
conv2d_1, 33, 864, 7196, 15702
conv2d_1, 34, 567, 3909, 11867
conv2d_1, 35, 864, 6942, 15962
conv2d_1, 36, 864, 7939, 15796
conv2d_1, 37, 864, 7348, 14884
conv2d_1, 38, 864, 7128, 14761
conv2d_1, 39, 567, 4648, 10233
conv2d_1, 40, 864, 6403, 15728
conv2d_1, 41, 864, 6053, 15100
conv2d_1, 42, 864, 7568, 14581
conv2d_1, 43, 864, 7094, 14025
conv2d_1, 44, 567, 4723, 9734
conv2d_1, 45, 270, 2749, 4986
conv2d_1, 46, 270, 1980, 5784
conv2d_1, 47, 270, 2078, 4799
conv2d_1, 48, 270, 2054, 3939
conv2d_1, 49, 178, 1155, 3043
batch_normalization_1, 0, 38, 3745, 0
batch_normalization_1, 1, 38, 4229, 0
batch_normalization_1, 2, 38, 4750, 0
batch_normalization_1, 3, 38, 5702, 0
batch_normalization_1, 4, 38, 6363, 0
batch_normalization_1, 5, 38, 5533, 0
batch_normalization_1, 6, 38, 6499, 0
batch_normalization_1, 7, 38, 4995, 0
batch_normalization_1, 8, 38, 4602, 0
batch_normalization_1, 9, 38, 5315, 0
batch_normalization_1, 10, 38, 5621, 0
batch_normalization_1, 11, 38, 6604, 0
batch_normalization_1, 12, 38, 5782, 0
batch_normalization_1, 13, 38, 6310, 0
batch_normalization_1, 14, 38, 4681, 0
batch_normalization_1, 15, 38, 4637, 0
batch_normalization_1, 16, 38, 5917, 0
batch_normalization_1, 17, 38, 5716, 0
batch_normalization_1, 18, 38, 6322, 0
batch_normalization_1, 19, 38, 5668, 0
batch_normalization_1, 20, 38, 5781, 0
batch_normalization_1, 21, 38, 5277, 0
batch_normalization_1, 22, 38, 4789, 0
batch_normalization_1, 23, 38, 6038, 0
batch_normalization_1, 24, 38, 5721, 0
batch_normalization_1, 25, 38, 5637, 0
batch_normalization_1, 26, 38, 6328, 0
batch_normalization_1, 27, 38, 5507, 0
batch_normalization_1, 28, 38, 5469, 0
batch_normalization_1, 29, 38, 4657, 0
batch_normalization_1, 30, 38, 5122, 0
batch_normalization_1, 31, 38, 6255, 0
batch_normalization_1, 32, 38, 6110, 0
batch_normalization_1, 33, 38, 6311, 0
batch_normalization_1, 34, 38, 5513, 0
batch_normalization_1, 35, 38, 4679, 0
batch_normalization_1, 36, 38, 4589, 0
batch_normalization_1, 37, 38, 5426, 0
batch_normalization_1, 38, 38, 6405, 0
batch_normalization_1, 39, 38, 5580, 0
batch_normalization_1, 40, 38, 6377, 0
batch_normalization_1, 41, 38, 5494, 0
batch_normalization_1, 42, 38, 4531, 0
batch_normalization_1, 43, 38, 5596, 0
batch_normalization_1, 44, 38, 5803, 0
batch_normalization_1, 45, 38, 6376, 0
batch_normalization_1, 46, 38, 5634, 0
batch_normalization_1, 47, 38, 5647, 0
batch_normalization_1, 48, 38, 5799, 0
batch_normalization_1, 49, 38, 4752, 0
batch_normalization_1, 50, 38, 4671, 0
batch_normalization_1, 51, 38, 5786, 0
batch_normalization_1, 52, 38, 5726, 0
batch_normalization_1, 53, 38, 6309, 0
batch_normalization_1, 54, 38, 5750, 0
batch_normalization_1, 55, 38, 5930, 0
batch_normalization_1, 56, 38, 4633, 0
batch_normalization_1, 57, 38, 4874, 0
batch_normalization_1, 58, 38, 6333, 0
batch_normalization_1, 59, 38, 5654, 0
batch_normalization_1, 60, 38, 6603, 0
batch_normalization_1, 61, 38, 5576, 0
batch_normalization_1, 62, 38, 4799, 0
batch_normalization_1, 63, 38, 5373, 0
batch_normalization_1, 64, 38, 4950, 0
batch_normalization_1, 65, 38, 6394, 0
batch_normalization_1, 66, 38, 5727, 0
batch_normalization_1, 67, 38, 5673, 0
batch_normalization_1, 68, 38, 5646, 0
batch_normalization_1, 69, 38, 4615, 0
batch_normalization_1, 70, 38, 5605, 0
batch_normalization_1, 71, 38, 5047, 0
batch_normalization_1, 72, 38, 5762, 0
batch_normalization_1, 73, 38, 5757, 0
batch_normalization_1, 74, 38, 5643, 0
batch_normalization_1, 75, 38, 6366, 0
batch_normalization_1, 76, 38, 4627, 0
batch_normalization_1, 77, 38, 5436, 0
batch_normalization_1, 78, 38, 5241, 0
batch_normalization_1, 79, 38, 5616, 0
batch_normalization_1, 80, 38, 6486, 0
batch_normalization_1, 81, 38, 5714, 0
batch_normalization_1, 82, 38, 6173, 0
batch_normalization_1, 83, 38, 4687, 0
batch_normalization_1, 84, 38, 4590, 0
batch_normalization_1, 85, 38, 5860, 0
batch_normalization_1, 86, 38, 5552, 0
batch_normalization_1, 87, 38, 6485, 0
batch_normalization_1, 88, 38, 5616, 0
batch_normalization_1, 89, 38, 5434, 0
batch_normalization_1, 90, 38, 4646, 0
batch_normalization_1, 91, 38, 4490, 0
batch_normalization_1, 92, 38, 6281, 0
batch_normalization_1, 93, 38, 5661, 0
batch_normalization_1, 94, 38, 5534, 0
batch_normalization_1, 95, 38, 6147, 0
batch_normalization_1, 96, 38, 5504, 0
batch_normalization_1, 97, 38, 5273, 0
batch_normalization_1, 98, 38, 4713, 0
batch_normalization_1, 99, 38, 5965, 0
batch_normalization_1, 100, 38, 6391, 0
batch_normalization_1, 101, 38, 5631, 0
batch_normalization_1, 102, 38, 6353, 0
batch_normalization_1, 103, 38, 5052, 0
batch_normalization_1, 104, 38, 4651, 0
batch_normalization_1, 105, 38, 4715, 0
batch_normalization_1, 106, 38, 5435, 0
batch_normalization_1, 107, 38, 6201, 0
batch_normalization_1, 108, 38, 5899, 0
batch_normalization_1, 109, 38, 6155, 0
batch_normalization_1, 110, 38, 5248, 0
batch_normalization_1, 111, 38, 4677, 0
batch_normalization_1, 112, 38, 5472, 0
batch_normalization_1, 113, 38, 5555, 0
batch_normalization_1, 114, 38, 6392, 0
batch_normalization_1, 115, 38, 5762, 0
batch_normalization_1, 116, 38, 5743, 0
batch_normalization_1, 117, 38, 5584, 0
batch_normalization_1, 118, 38, 4561, 0
batch_normalization_1, 119, 38, 5611, 0
batch_normalization_1, 120, 38, 5839, 0
batch_normalization_1, 121, 38, 5857, 0
batch_normalization_1, 122, 38, 6392, 0
batch_normalization_1, 123, 38, 5663, 0
batch_normalization_1, 124, 38, 5557, 0
batch_normalization_1, 125, 38, 4638, 0
batch_normalization_1, 126, 38, 5128, 0
batch_normalization_1, 127, 38, 6435, 0
batch_normalization_1, 128, 38, 5655, 0
batch_normalization_1, 129, 38, 6464, 0
batch_normalization_1, 130, 38, 5532, 0
batch_normalization_1, 131, 38, 4717, 0
batch_normalization_1, 132, 38, 4699, 0
batch_normalization_1, 133, 38, 5175, 0
batch_normalization_1, 134, 38, 6323, 0
batch_normalization_1, 135, 38, 5574, 0
batch_normalization_1, 136, 38, 6585, 0
batch_normalization_1, 137, 38, 5437, 0
batch_normalization_1, 138, 38, 4804, 0
batch_normalization_1, 139, 38, 5431, 0
batch_normalization_1, 140, 38, 5386, 0
batch_normalization_1, 141, 38, 6342, 0
batch_normalization_1, 142, 38, 5701, 0
batch_normalization_1, 143, 38, 5681, 0
batch_normalization_1, 144, 38, 6177, 0
batch_normalization_1, 145, 38, 4590, 0
batch_normalization_1, 146, 38, 5333, 0
batch_normalization_1, 147, 38, 5595, 0
batch_normalization_1, 148, 38, 5930, 0
conv2d_2, 0, 2646, 27961, 6964
conv2d_2, 1, 2646, 3815, 6404
conv2d_2, 2, 2646, 6246, 7096
conv2d_2, 3, 2646, 5616, 6403
conv2d_2, 4, 2646, 6318, 6445
conv2d_2, 5, 2646, 5689, 6999
conv2d_2, 6, 2646, 5669, 6459
conv2d_2, 7, 2646, 6153, 7099
conv2d_2, 8, 2646, 5751, 6394
conv2d_2, 9, 2646, 6381, 7211
conv2d_2, 10, 2646, 5646, 6497
conv2d_2, 11, 2646, 6423, 7231
conv2d_2, 12, 2646, 5739, 6475
