task_name, instance, acc, dma_in, dma_out
conv2d_1, 0, 3456, 6926, 15368
conv2d_1, 1, 3456, 4882, 15316
conv2d_1, 2, 3456, 7458, 14742
conv2d_1, 3, 3456, 7678, 15124
conv2d_1, 4, 2268, 5356, 10729
conv2d_1, 5, 3456, 7176, 14473
conv2d_1, 6, 3456, 6711, 14826
conv2d_1, 7, 3456, 5999, 13786
conv2d_1, 8, 3456, 5976, 16259
conv2d_1, 9, 2268, 3908, 11134
conv2d_1, 10, 3456, 7329, 16047
conv2d_1, 11, 3456, 7154, 17468
conv2d_1, 12, 3456, 7899, 15062
conv2d_1, 13, 3456, 8248, 15293
conv2d_1, 14, 2268, 4804, 10151
conv2d_1, 15, 3456, 6543, 16115
conv2d_1, 16, 3456, 6231, 15604
conv2d_1, 17, 3456, 7887, 14397
conv2d_1, 18, 3456, 7702, 16318
conv2d_1, 19, 2268, 4839, 11987
conv2d_1, 20, 3456, 8442, 16583
conv2d_1, 21, 3456, 7835, 17508
conv2d_1, 22, 3456, 7273, 16006
conv2d_1, 23, 3456, 9138, 16130
conv2d_1, 24, 2268, 6512, 12053
conv2d_1, 25, 3456, 8238, 16145
conv2d_1, 26, 3456, 8021, 16247
conv2d_1, 27, 3456, 8557, 15195
conv2d_1, 28, 3456, 7891, 15317
conv2d_1, 29, 2268, 4741, 10805
conv2d_1, 30, 3456, 7057, 15008
conv2d_1, 31, 3456, 6943, 15254
conv2d_1, 32, 3456, 6148, 14134
conv2d_1, 33, 3456, 6500, 15596
conv2d_1, 34, 2268, 3898, 11179
conv2d_1, 35, 3456, 6948, 15883
conv2d_1, 36, 3456, 7149, 15814
conv2d_1, 37, 3456, 7923, 14770
conv2d_1, 38, 3456, 7840, 14930
conv2d_1, 39, 2268, 5216, 11013
conv2d_1, 40, 3456, 7196, 15557
conv2d_1, 41, 3456, 6827, 15252
conv2d_1, 42, 3456, 7533, 14353
conv2d_1, 43, 3456, 7176, 13923
conv2d_1, 44, 2268, 3809, 9718
conv2d_1, 45, 1080, 2077, 4960
conv2d_1, 46, 1080, 1938, 5087
conv2d_1, 47, 1080, 2046, 5563
conv2d_1, 48, 1080, 2055, 3949
conv2d_1, 49, 709, 1153, 3065
batch_normalization_1, 0, 38, 3739, 0
batch_normalization_1, 1, 38, 3451, 0
batch_normalization_1, 2, 38, 5622, 0
batch_normalization_1, 3, 38, 5688, 0
batch_normalization_1, 4, 38, 5605, 0
batch_normalization_1, 5, 38, 6383, 0
batch_normalization_1, 6, 38, 5702, 0
batch_normalization_1, 7, 38, 5660, 0
batch_normalization_1, 8, 38, 4572, 0
batch_normalization_1, 9, 38, 4844, 0
batch_normalization_1, 10, 38, 6305, 0
batch_normalization_1, 11, 38, 5799, 0
batch_normalization_1, 12, 38, 6270, 0
batch_normalization_1, 13, 38, 5626, 0
batch_normalization_1, 14, 38, 5298, 0
batch_normalization_1, 15, 38, 4676, 0
batch_normalization_1, 16, 38, 5102, 0
batch_normalization_1, 17, 38, 6466, 0
batch_normalization_1, 18, 38, 5566, 0
batch_normalization_1, 19, 38, 6386, 0
batch_normalization_1, 20, 38, 5910, 0
batch_normalization_1, 21, 38, 4675, 0
batch_normalization_1, 22, 38, 5521, 0
batch_normalization_1, 23, 38, 5294, 0
batch_normalization_1, 24, 38, 6330, 0
batch_normalization_1, 25, 38, 5652, 0
batch_normalization_1, 26, 38, 5762, 0
batch_normalization_1, 27, 38, 6271, 0
batch_normalization_1, 28, 38, 4707, 0
batch_normalization_1, 29, 38, 5362, 0
batch_normalization_1, 30, 38, 5229, 0
batch_normalization_1, 31, 38, 5600, 0
batch_normalization_1, 32, 38, 6738, 0
batch_normalization_1, 33, 38, 5534, 0
batch_normalization_1, 34, 38, 6178, 0
batch_normalization_1, 35, 38, 4675, 0
