task_name, instance, acc, dma_in, dma_out
conv2d_1, 0, 864, 6922, 15340
conv2d_1, 1, 864, 4918, 15503
conv2d_1, 2, 864, 6742, 14853
conv2d_1, 3, 864, 7823, 15236
conv2d_1, 4, 567, 4731, 10468
conv2d_1, 5, 864, 6470, 14521
conv2d_1, 6, 864, 6130, 14664
conv2d_1, 7, 864, 5997, 13048
conv2d_1, 8, 864, 5956, 16385
conv2d_1, 9, 567, 3850, 12008
conv2d_1, 10, 864, 8235, 16165
conv2d_1, 11, 864, 8016, 16687
conv2d_1, 12, 864, 7991, 15208
conv2d_1, 13, 864, 8253, 15409
conv2d_1, 14, 567, 5610, 11067
conv2d_1, 15, 864, 7343, 16167
conv2d_1, 16, 864, 7147, 15540
conv2d_1, 17, 864, 7941, 14393
conv2d_1, 18, 864, 7854, 16309
conv2d_1, 19, 567, 4051, 11881
conv2d_1, 20, 864, 8465, 16467
conv2d_1, 21, 864, 7809, 17449
conv2d_1, 22, 864, 7309, 16085
conv2d_1, 23, 864, 8419, 16315
conv2d_1, 24, 567, 5545, 12138
conv2d_1, 25, 864, 8581, 16075
conv2d_1, 26, 864, 8120, 16225
conv2d_1, 27, 864, 7353, 15243
conv2d_1, 28, 864, 7141, 15296
conv2d_1, 29, 567, 4765, 10760
conv2d_1, 30, 864, 6448, 15090
conv2d_1, 31, 864, 6166, 15233
conv2d_1, 32, 864, 6268, 14422
conv2d_1, 33, 864, 6391, 15718
conv2d_1, 34, 567, 3940, 11207
conv2d_1, 35, 864, 6944, 15995
conv2d_1, 36, 864, 7173, 15843
conv2d_1, 37, 864, 8047, 15094
conv2d_1, 38, 864, 7869, 14844
conv2d_1, 39, 567, 5478, 10966
conv2d_1, 40, 864, 7178, 15531
conv2d_1, 41, 864, 6698, 14983
conv2d_1, 42, 864, 6701, 14295
conv2d_1, 43, 864, 6271, 13845
conv2d_1, 44, 567, 3825, 9018
conv2d_1, 45, 270, 2075, 5688
conv2d_1, 46, 270, 1938, 5046
conv2d_1, 47, 270, 2862, 4925
conv2d_1, 48, 270, 1942, 4785
conv2d_1, 49, 178, 1165, 3047
batch_normalization_1, 0, 38, 3741, 0
batch_normalization_1, 1, 38, 3435, 0
batch_normalization_1, 2, 38, 4694, 0
batch_normalization_1, 3, 38, 6297, 0
batch_normalization_1, 4, 38, 5675, 0
batch_normalization_1, 5, 38, 6219, 0
batch_normalization_1, 6, 38, 5672, 0
batch_normalization_1, 7, 38, 5653, 0
batch_normalization_1, 8, 38, 4562, 0
batch_normalization_1, 9, 38, 4817, 0
batch_normalization_1, 10, 38, 6448, 0
batch_normalization_1, 11, 38, 5825, 0
batch_normalization_1, 12, 38, 6497, 0
batch_normalization_1, 13, 38, 5635, 0
batch_normalization_1, 14, 38, 4540, 0
batch_normalization_1, 15, 38, 5416, 0
batch_normalization_1, 16, 38, 5133, 0
batch_normalization_1, 17, 38, 6301, 0
batch_normalization_1, 18, 38, 5535, 0
batch_normalization_1, 19, 38, 5676, 0
batch_normalization_1, 20, 38, 6517, 0
batch_normalization_1, 21, 38, 4693, 0
batch_normalization_1, 22, 38, 5510, 0
batch_normalization_1, 23, 38, 5393, 0
batch_normalization_1, 24, 38, 5642, 0
batch_normalization_1, 25, 38, 6411, 0
batch_normalization_1, 26, 38, 5778, 0
batch_normalization_1, 27, 38, 6234, 0
batch_normalization_1, 28, 38, 4716, 0
batch_normalization_1, 29, 38, 4634, 0
batch_normalization_1, 30, 38, 5815, 0
batch_normalization_1, 31, 38, 5609, 0
batch_normalization_1, 32, 38, 6673, 0
batch_normalization_1, 33, 38, 5529, 0
batch_normalization_1, 34, 38, 6155, 0
batch_normalization_1, 35, 38, 4608, 0
batch_normalization_1, 36, 38, 4665, 0
batch_normalization_1, 37, 38, 6189, 0
batch_normalization_1, 38, 38, 5640, 0
batch_normalization_1, 39, 38, 6189, 0
batch_normalization_1, 40, 38, 5821, 0
batch_normalization_1, 41, 38, 5387, 0
batch_normalization_1, 42, 38, 5341, 0
batch_normalization_1, 43, 38, 4719, 0
batch_normalization_1, 44, 38, 6532, 0
batch_normalization_1, 45, 38, 5451, 0
batch_normalization_1, 46, 38, 5722, 0
batch_normalization_1, 47, 38, 6245, 0
batch_normalization_1, 48, 38, 5116, 0
batch_normalization_1, 49, 38, 5547, 0
batch_normalization_1, 50, 38, 4660, 0
batch_normalization_1, 51, 38, 5779, 0
batch_normalization_1, 52, 38, 6348, 0
batch_normalization_1, 53, 38, 5585, 0
batch_normalization_1, 54, 38, 6287, 0
batch_normalization_1, 55, 38, 5097, 0
batch_normalization_1, 56, 38, 4647, 0
batch_normalization_1, 57, 38, 5555, 0
batch_normalization_1, 58, 38, 5696, 0
batch_normalization_1, 59, 38, 6466, 0
batch_normalization_1, 60, 38, 5903, 0
batch_normalization_1, 61, 38, 6348, 0
batch_normalization_1, 62, 38, 4887, 0
batch_normalization_1, 63, 38, 4567, 0
batch_normalization_1, 64, 38, 5721, 0
batch_normalization_1, 65, 38, 5737, 0
batch_normalization_1, 66, 38, 6385, 0
batch_normalization_1, 67, 38, 5639, 0
batch_normalization_1, 68, 38, 5695, 0
batch_normalization_1, 69, 38, 5373, 0
batch_normalization_1, 70, 38, 4656, 0
batch_normalization_1, 71, 38, 5062, 0
batch_normalization_1, 72, 38, 5857, 0
batch_normalization_1, 73, 38, 5553, 0
batch_normalization_1, 74, 38, 6262, 0
batch_normalization_1, 75, 38, 5614, 0
batch_normalization_1, 76, 38, 5389, 0
batch_normalization_1, 77, 38, 4633, 0
batch_normalization_1, 78, 38, 5271, 0
batch_normalization_1, 79, 38, 6323, 0
batch_normalization_1, 80, 38, 5716, 0
batch_normalization_1, 81, 38, 6685, 0
batch_normalization_1, 82, 38, 5426, 0
batch_normalization_1, 83, 38, 4657, 0
batch_normalization_1, 84, 38, 5266, 0
batch_normalization_1, 85, 38, 5165, 0
batch_normalization_1, 86, 38, 6358, 0
batch_normalization_1, 87, 38, 5767, 0
batch_normalization_1, 88, 38, 5553, 0
batch_normalization_1, 89, 38, 5400, 0
batch_normalization_1, 90, 38, 4665, 0
batch_normalization_1, 91, 38, 5369, 0
batch_normalization_1, 92, 38, 5531, 0
batch_normalization_1, 93, 38, 5720, 0
batch_normalization_1, 94, 38, 5963, 0
batch_normalization_1, 95, 38, 5682, 0
batch_normalization_1, 96, 38, 6061, 0
batch_normalization_1, 97, 38, 4489, 0
batch_normalization_1, 98, 38, 4753, 0
batch_normalization_1, 99, 38, 6678, 0
batch_normalization_1, 100, 38, 5732, 0
batch_normalization_1, 101, 38, 6486, 0
batch_normalization_1, 102, 38, 5649, 0
batch_normalization_1, 103, 38, 5716, 0
batch_normalization_1, 104, 38, 4602, 0
batch_normalization_1, 105, 38, 4645, 0
batch_normalization_1, 106, 38, 6307, 0
batch_normalization_1, 107, 38, 5649, 0
batch_normalization_1, 108, 38, 6548, 0
batch_normalization_1, 109, 38, 5461, 0
batch_normalization_1, 110, 38, 5247, 0
batch_normalization_1, 111, 38, 5465, 0
batch_normalization_1, 112, 38, 4710, 0
batch_normalization_1, 113, 38, 6308, 0
batch_normalization_1, 114, 38, 5709, 0
batch_normalization_1, 115, 38, 5762, 0
batch_normalization_1, 116, 38, 6475, 0
batch_normalization_1, 117, 38, 4859, 0
batch_normalization_1, 118, 38, 5347, 0
batch_normalization_1, 119, 38, 4916, 0
batch_normalization_1, 120, 38, 5709, 0
batch_normalization_1, 121, 38, 6619, 0
batch_normalization_1, 122, 38, 5663, 0
batch_normalization_1, 123, 38, 6409, 0
batch_normalization_1, 124, 38, 4792, 0
batch_normalization_1, 125, 38, 4640, 0
batch_normalization_1, 126, 38, 5586, 0
batch_normalization_1, 127, 38, 5722, 0
batch_normalization_1, 128, 38, 6195, 0
batch_normalization_1, 129, 38, 5677, 0
batch_normalization_1, 130, 38, 6171, 0
batch_normalization_1, 131, 38, 4732, 0
batch_normalization_1, 132, 38, 4709, 0
batch_normalization_1, 133, 38, 6066, 0
batch_normalization_1, 134, 38, 5681, 0
batch_normalization_1, 135, 38, 6317, 0
batch_normalization_1, 136, 38, 5716, 0
batch_normalization_1, 137, 38, 5576, 0
batch_normalization_1, 138, 38, 5476, 0
batch_normalization_1, 139, 38, 4579, 0
batch_normalization_1, 140, 38, 6123, 0
batch_normalization_1, 141, 38, 5734, 0
batch_normalization_1, 142, 38, 5787, 0
batch_normalization_1, 143, 38, 6438, 0
batch_normalization_1, 144, 38, 5467, 0
batch_normalization_1, 145, 38, 5324, 0
batch_normalization_1, 146, 38, 4659, 0
batch_normalization_1, 147, 38, 5493, 0
batch_normalization_1, 148, 38, 6449, 0
conv2d_2, 0, 2646, 27861, 6333
conv2d_2, 1, 2646, 4595, 6495
conv2d_2, 2, 2646, 5609, 7113
conv2d_2, 3, 2646, 5707, 6416
